Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,Year
Singapore,SGP,SGD,4.23,1.3742,3.07815456265464,1.198300283286121,47249.9446004728,-12.8,-28.952,-11.637,-16.14,58.033,-12.886,-37.294,-16.877,-18.622,15.638,2010
Sweden,SWE,SEK,48.4,7.37355,6.56400241403395,13.711048158640237,26088.4897975207,85.949,51.505,88.429,78.828,236.997,116.24,55.653,106.333,102.002,187.043,2010
Thailand,THA,THB,70.0,32.305,2.16684723726977,19.830028328611878,7284.22075885714,-38.616,-49.986,-37.798,-40.967,11.246,-16.435,-39.849,-20.264,-21.938,10.926,2010
Turkey,TUR,TRY,5.95,1.5293,3.89066893349899,1.685552407932013,8228.35880672269,10.217,-10.199,11.687,5.996,99.748,48.769,7.086,41.953,38.973,97.48,2010
Taiwan,TWN,TWD,75.0,32.1055,2.336048340627,21.24645892351279,26301.090314,-33.823,-46.081,-32.940999999999995,-36.357,19.933,-23.169,-44.696000000000005,-26.689,-28.228,1.987,2010
Ukraine,UKR,UAH,14.5,7.899,1.83567540194961,4.1076487252124565,,-47.998000000000005,-57.63,-47.304,-49.989,-5.756,,,,,,2010
Uruguay,URY,UYU,79.0,21.1,3.74407582938389,22.379603399433453,,6.064,-13.582,7.478999999999999,2.003,92.221,,,,,,2010
United States,USA,USD,3.53,1.0,3.53,1.0,47102.428,0.0,-18.523,1.333,-3.83,81.231,0.0,-28.019,-4.582,-6.585000000000001,32.743,2010
South Africa,ZAF,ZAR,18.45,7.5365,2.44808598155643,5.226628895184147,10576.9908498645,-30.649,-43.495,-29.724,-33.305,25.685,-8.329,-34.014,-12.529000000000002,-14.365,21.687,2010
UAE,ARE,AED,12.0,3.67305,3.2670396536938,3.2967032967033,,-10.246,-33.71,-16.05,-19.993,43.727,,,,,,2011
Argentina,ARG,ARS,20.0,4.1325,4.83968542044767,5.494505494505494,7414.67727,32.958,-1.7999999999999998,24.361,18.519,112.913,94.541,24.021,68.599,68.723,113.284,2011
Australia,AUS,AUD,4.56,0.922381589,4.94372400141217,1.2527472527472516,49128.796622807,35.817,0.311,27.035,21.067,117.49,35.252,-13.776,17.217,17.302999999999997,48.283,2011
Brazil,BRA,BRL,9.5,1.5416,6.16242864556305,2.609890109890109,7805.2305431579,69.297,25.039,58.351,50.912,171.105,146.628,57.227,113.741,113.897,170.38899999999998,2011
Canada,CAN,CAD,4.73,0.94585,5.00079293756938,1.2994505494505488,37754.3285665962,37.384,1.469,28.501,22.465,120.001,49.866,-4.46,29.881,29.977,64.30399999999999,2011
Switzerland,CHE,CHF,6.5,0.80615,8.06301556782237,1.785714285714287,44868.27744,121.511,63.603,107.188,97.456,254.718,128.03,45.371,97.623,97.768,149.999,2011
Chile,CHL,CLP,1850.0,462.75,3.99783900594273,508.24175824175774,12773.3163828541,9.831,-18.882,2.729,-2.097,75.878,51.564,-3.377,31.354,31.45,66.167,2011
China,CHN,CNY,14.65,6.445,2.27307990690458,4.02472527472528,7569.40832491468,-37.553,-53.878,-41.591,-44.334,0.0,-8.788,-41.852,-20.951,-20.893,0.0,2011
Colombia,COL,COP,8400.0,1770.5,4.74442247952556,2307.6923076923085,5347.669067,30.341,-3.733,21.913,16.186,108.722,95.252,24.475,69.216,69.34,114.063,2011
Costa Rica,CRI,CRC,2050.0,504.305,4.06500034701222,563.1868131868125,,11.676,-17.519000000000002,4.455,-0.4519999999999999,78.83200000000001,,,,,,2011
Czech Republic,CZE,CZK,69.32,17.0219,4.07240084831893,19.04395604395604,20040.5497743797,11.879,-17.369,4.645,-0.271,79.158,43.339,-8.62,24.225,24.316,57.14900000000001,2011
Denmark,DNK,DKK,28.5,5.19845,5.48240340870837,7.829670329670337,41788.8249726316,50.615,11.241,40.877,34.259,141.188,58.921,1.313,37.729,37.830000000000005,74.232,2011
Egypt,EGY,EGP,14.09,5.962,2.36330090573633,3.870879120879121,4164.64722782115,-35.074,-52.047,-39.272,-42.125,3.969,-1.397,-37.14,-14.546,-14.483,8.103,2011
Euro area,EUZ,EUR,3.437660401,0.697520315,4.92840183586624,0.9444121980769226,30788.2020629612,35.396,0.0,26.641,20.692,116.816,56.861,0.0,35.944,36.044,71.973,2011
Britain,GBR,GBP,2.39,0.614137444,3.89163699974627,0.6565934065934074,39035.155916318,6.912999999999999,-21.037,0.0,-4.697,71.205,15.387,-26.44,0.0,0.073,26.503,2011
Hong Kong,HKG,HKD,15.1,7.7918,1.93793475191868,4.148351648351641,60719.7695258278,-46.760000000000005,-60.678,-50.203,-52.542,-14.743999999999998,-51.303,-68.955,-57.797,-57.766,-46.611,2011
Hungary,HUN,HUF,760.0,188.0724,4.04099697775963,208.79120879120885,13145.5092524737,11.016,-18.006,3.838,-1.04,77.776,52.598,-2.718,32.249,32.346000000000004,67.30000000000001,2011
Indonesia,IDN,IDR,22534.0,8523.0,2.64390472838203,6190.659340659351,4665.80756403302,-27.365,-46.354,-32.062000000000005,-35.253,16.314,9.669,-30.086,-4.956,-4.886,20.234,2011
India,IND,INR,84.0,44.4,1.89189189189189,23.07692307692305,2666.64034,-48.025,-61.612,-51.386,-53.669,-16.77,-19.66,-48.783,-30.373,-30.322,-11.92,2011
Israel,ISR,ILS,15.9,3.40335,4.67186742474327,4.36813186813187,26834.5756352201,28.348000000000003,-5.205,20.049,14.41,105.53,54.124,-1.745,33.572,33.67,68.973,2011
Japan,JPN,JPY,320.0,78.365,4.08345562432208,87.91208791208784,45067.91505125,12.183,-17.144000000000002,4.929,0.0,79.644,15.302,-26.494,-0.073,0.0,26.411,2011
South Korea,KOR,KRW,3700.0,1056.2,3.50312440825601,1016.4835164835158,26257.4264434054,-3.76,-28.92,-9.983,-14.212,54.114,16.186,-25.93,0.6930000000000001,0.767,27.38,2011
Sri Lanka,LKA,LKR,280.0,109.475,2.55766156656771,76.92307692307693,,-29.735,-48.104,-34.278,-37.365,12.52,,,,,,2011
Mexico,MEX,MXN,32.0,11.67075,2.74189747873958,8.791208791208778,13845.6916325,-24.673,-44.365,-29.544,-32.854,20.625,2.78,-34.477000000000004,-10.925,-10.86,12.682,2011
Malaysia,MYS,MYR,7.2,2.973,2.42179616548941,1.978021978021982,14732.4581444444,-33.467,-50.86000000000001,-37.769000000000005,-40.692,6.543,-10.056,-42.66,-22.049,-21.992,-1.39,2011
Norway,NOR,NOK,45.0,5.41405,8.31170750177778,12.362637362637358,42937.5785626667,128.344,68.649,113.579,103.546,265.658,138.711,52.18000000000001,106.879,107.031,161.709,2011
New Zealand,NZL,NZD,5.1,1.156069364,4.41150000061761,1.401098901098901,33042.5553568627,21.195,-10.488,13.358,8.033,94.076,37.645,-12.25,19.29,19.378,50.906,2011
Pakistan,PAK,PKR,205.13,86.345,2.37570212519544,56.35439560439568,1694.52212158144,-34.733000000000004,-51.796,-38.954,-41.821000000000005,4.515000000000001,2.064,-34.933,-11.546,-11.481,11.897,2011
Peru,PER,PEN,10.0,2.7375,3.65296803652968,2.747252747252747,5339.622288,0.356,-25.879,-6.133,-10.542,60.706,50.348000000000006,-4.152,30.3,30.395,64.833,2011
Philippines,PHL,PHP,118.0,42.41,2.78236265031832,32.4175824175824,3113.04667016949,-23.561,-43.544,-28.504,-31.863000000000003,22.405,17.53,-25.074,1.858,1.933,28.854000000000003,2011
Poland,POL,PLN,8.63,2.7968,3.08566933638444,2.3708791208791213,15911.3261691773,-15.229,-37.39,-20.71,-24.435,35.748000000000005,13.213,-27.826,-1.884,-1.812,24.121,2011
Russia,RUS,RUB,75.0,27.7525,2.70245923790649,20.604395604395563,16857.7237434667,-25.757,-45.166,-30.557,-33.819,18.89,-1.8010000000000002,-37.397000000000006,-14.896,-14.832999999999998,7.66,2011
Saudi Arabia,SAU,SAR,10.0,3.7502,2.66652445202923,2.747252747252752,30068.691744,-26.744,-45.895,-31.481,-34.699000000000005,17.309,-14.582999999999998,-45.546,-25.973000000000003,-25.918000000000003,-6.353000000000001,2011
Singapore,SGP,SGD,4.41,1.20705,3.65353547906052,1.2115384615384617,53161.8244444445,0.372,-25.868,-6.117999999999999,-10.528,60.731,-3.039,-38.187,-15.969,-15.906999999999998,6.3020000000000005,2011
Sweden,SWE,SEK,48.4,6.3352,7.63985351685819,13.296703296703296,28543.8819330579,109.886,55.017,96.315,87.093,236.101,148.12099999999998,58.179,115.035,115.19299999999998,172.02599999999998,2011
Thailand,THA,THB,70.0,29.75,2.35294117647059,19.230769230769244,8364.063864,-35.359,-52.258,-39.539,-42.379,3.5130000000000003,-6.418,-40.341,-18.897,-18.838,2.598,2011
Turkey,TUR,TRY,6.5,1.72285,3.77281829526656,1.7857142857142838,8869.58072,3.649,-23.447000000000003,-3.053,-7.607,65.97800000000001,49.214,-4.875,29.317,29.411,63.59,2011
Taiwan,TWN,TWD,75.0,28.834,2.60109592841784,20.6043956043956,29461.6952933333,-28.541,-47.222,-33.162000000000006,-36.302,14.43,-16.223000000000003,-46.591,-27.394,-27.341,-8.151,2011
Ukraine,UKR,UAH,16.5,7.994,2.06404803602702,4.532967032967033,,-43.295,-58.119,-46.962,-49.453,-9.196,,,,,,2011
Uruguay,URY,UYU,90.0,18.45,4.87804878048781,24.72527472527475,,34.012,-1.022,25.347,19.459,114.601,,,,,,2011
United States,USA,USD,3.64,1.0,3.64,1.0,48586.288,0.0,-26.142,-6.465999999999999,-10.86,60.135000000000005,0.0,-36.249,-13.335,-13.271,9.634,2011
Venezuela,VEN,VEF,28.0,4.29465,6.51973967610865,7.692307692307696,,79.11399999999999,32.289,67.532,59.662000000000006,186.824,,,,,,2011
South Africa,ZAF,ZAR,19.45,6.76885,2.87345708650657,5.343406593406592,11140.824296144,-21.059,-41.696,-26.163,-29.632,26.412000000000003,10.857,-29.328,-3.925,-3.855,21.538,2011
UAE,ARE,AED,12.0,3.67295,3.26712860234961,3.0303030303030303,,-17.497,-24.797,-21.508,-20.139000000000003,33.367999999999995,,,,,,2012
Argentina,ARG,ARS,19.0,4.56625,4.16096359156857,4.797979797979793,11006.7401747368,5.075,-4.223,-0.034,1.71,69.855,36.255,11.667,21.01,30.458,67.364,2012
Australia,AUS,AUD,4.56,0.974326497,4.68015599908292,1.1515151515151505,56611.1726052632,18.186,7.728,12.44,14.401,91.049,13.778000000000002,-6.754,1.048,8.937000000000001,39.755,2012
Brazil,BRA,BRL,10.08,2.04215,4.93597434076831,2.5454545454545463,8965.63328571429,24.646,13.616,18.586,20.654,101.492,64.183,34.556,45.814,57.19800000000001,101.669,2012
Canada,CAN,CAD,5.12,1.01945,5.02231595468145,1.292929292929294,40005.4119609375,26.826,15.603,20.66,22.764,105.016,34.733999999999995,10.421,19.659,29.002,65.496,2012
Switzerland,CHE,CHF,6.5,0.9906,6.56167979002625,1.641414141414142,49202.7776307692,65.699,51.036,57.643,60.392,167.855,66.486,36.443,47.859,59.40299999999999,104.498,2012
Chile,CHL,CLP,2050.0,493.05,4.15779332724876,517.676767676768,13603.6999527805,4.995,-4.295999999999999,-0.11,1.632,69.726,33.513,9.42,18.575,27.833,63.996,2012
China,CHN,CNY,15.65,6.3885,2.44971433043751,3.9520202020202095,9079.47661341853,-38.139,-43.613,-41.146,-40.12,0.0,-18.588,-33.279,-27.697,-22.051,0.0,2012
Colombia,COL,COP,8600.0,1804.475,4.76592914836725,2171.71717171717,6397.66964683256,20.352,9.702,14.499999999999998,16.497,94.55,61.737,32.551,43.641000000000005,54.856,98.664,2012
Czech Republic,CZE,CZK,70.33,21.048,3.34141011022425,17.760101010101014,21811.6686824968,-15.621,-23.088,-19.723,-18.323,36.4,1.106,-17.139,-10.206,-3.195,24.19,2012
Denmark,DNK,DKK,28.5,6.1356,4.64502249168785,7.196969696969691,46148.6550568421,17.299,6.9190000000000005,11.596,13.542000000000002,89.615,20.016,-1.641,6.587999999999999,14.911,47.418,2012
Egypt,EGY,EGP,16.0,6.0665,2.63743509437072,4.040404040404034,4432.48938,-33.398,-39.292,-36.636,-35.531,7.663,-9.087,-25.493,-19.259,-12.955,11.67,2012
Euro area,EUZ,EUR,3.583482241,0.824844311,4.34443469296111,0.9049197578282836,32812.6611164255,9.708,0.0,4.3740000000000006,6.194,77.345,22.019,0.0,8.366999999999999,16.828000000000003,49.878,2012
Britain,GBR,GBP,2.69,0.646266197,4.1623715002999,0.6792929292929295,38674.729070632,5.11,-4.191000000000001,0.0,1.744,69.913,12.598,-7.721,0.0,7.808,38.306,2012
Hong Kong,HKG,HKD,16.5,7.75815,2.126795692272,4.166666666666671,65301.80736,-46.293,-51.046,-48.904,-48.013,-13.182,-50.71600000000001,-59.609,-56.23,-52.812000000000005,-39.463,2012
Hungary,HUN,HUF,830.0,238.2151,3.48424596089836,209.59595959595933,13634.9057277108,-12.014,-19.8,-16.292,-14.832,42.231,11.858,-8.327,-0.657,7.1,37.398,2012
Indonesia,IDN,IDR,24200.0,9482.5,2.55206960189823,6111.111111111102,5295.88601394546,-35.554,-41.257,-38.687,-37.618,4.178,-12.634,-28.399,-22.409,-16.351,7.313,2012
India,IND,INR,89.0,56.165,1.58461675420636,22.474747474747527,3090.89577438202,-59.984,-63.525,-61.92999999999999,-61.266,-35.314,-44.785,-54.749,-50.962,-47.134,-32.178000000000004,2012
Israel,ISR,ILS,11.9,4.07625,2.91934989267096,3.005050505050505,41015.0171495798,-26.279000000000003,-32.803,-29.863,-28.64,19.171,-22.172,-36.217,-30.880000000000003,-25.483,-4.403,2012
Japan,JPN,JPY,320.0,78.22,4.09102531321913,80.80808080808089,48156.858671625,3.309,-5.833,-1.714,0.0,67.0,4.443,-14.404,-7.242,0.0,28.29,2012
South Korea,KOR,KRW,3700.0,1151.0,3.21459600347524,934.3434343434346,29768.4876670054,-18.823,-26.007,-22.770000000000003,-21.423,31.223,-7.883999999999999,-24.507,-18.191,-11.803,13.148,2012
Sri Lanka,LKA,LKR,290.0,131.0,2.21374045801527,73.23232323232334,,-44.097,-49.044,-46.815,-45.888,-9.633,,,,,,2012
Mexico,MEX,MXN,37.0,13.687,2.70329509753781,9.343434343434346,14033.3961989189,-31.735000000000003,-37.776,-35.054,-33.921,10.351,-13.471,-29.085,-23.152,-17.152,6.286,2012
Malaysia,MYS,MYR,7.4,3.1735,2.33181030408067,1.8686868686868705,17026.7509945946,-41.116,-46.326,-43.979,-43.002,-4.813,-26.987,-40.162,-35.156,-30.093,-10.317,2012
Norway,NOR,NOK,43.0,6.09205,7.05837936326852,10.858585858585856,52035.6621348837,78.242,62.469,69.57600000000001,72.533,188.131,76.146,44.36,56.43899999999999,68.65299999999999,116.364,2012
New Zealand,NZL,NZD,5.1,1.273560876,4.00452000065995,1.2878787878787894,37354.4260941177,1.124,-7.824000000000001,-3.792,-2.115,63.469,9.234,-10.477,-2.987,4.587,34.175,2012
Pakistan,PAK,PKR,285.0,94.605,3.01252576502299,71.96969696969697,1547.77547621053,-23.926,-30.658,-27.625,-26.363,22.975,6.297999999999999,-12.884,-5.595,1.7760000000000002,30.568,2012
Philippines,PHL,PHP,118.0,42.2,2.79620853080569,29.79797979797983,3595.01562610169,-29.389,-35.637,-32.822,-31.65,14.144000000000002,-2.963,-20.474,-13.82,-7.092,19.192,2012
Poland,POL,PLN,9.1,3.46035,2.62979178406809,2.297979797979802,17762.5212527473,-33.591,-39.468,-36.82,-35.718,7.351000000000001,-18.095,-32.875,-27.259,-21.579,0.606,2012
Russia,RUS,RUB,75.0,32.76525,2.28901046077781,18.939393939393977,22201.9935456,-42.197,-47.312,-45.007000000000005,-44.048,-6.5600000000000005,-30.928,-43.392,-38.656,-33.866,-15.157000000000002,2012
Saudi Arabia,SAU,SAR,10.0,3.75025,2.66648890073995,2.525252525252524,40044.978468,-32.664,-38.623000000000005,-35.937999999999995,-34.821000000000005,8.849,-28.484,-41.389,-36.485,-31.526,-12.155,2012
Singapore,SGP,SGD,4.4,1.2585,3.49622566547477,1.1111111111111105,61005.0429,-11.711,-19.524,-16.003999999999998,-14.539,42.72,-17.063,-32.029,-26.342,-20.591,1.873,2012
Sweden,SWE,SEK,39.97301987,6.9777,5.72868135202144,10.094196936868688,38945.2013328709,44.664,31.863000000000003,37.63,40.03,133.851,54.706,26.789,37.397000000000006,48.124,90.02799999999999,2012
Thailand,THA,THB,82.0,31.7,2.58675078864353,20.70707070707068,8087.29169707317,-34.678,-40.458,-37.854,-36.77,5.593999999999999,-13.37,-29.003,-23.063,-17.055,6.409,2012
Turkey,TUR,TRY,8.25,1.8269,4.51584651595599,2.083333333333333,9024.74784,14.037,3.946,8.491999999999999,10.384,84.342,50.13999999999999,23.047,33.342,43.753,84.42,2012
Taiwan,TWN,TWD,75.0,30.1955,2.48381381331655,18.93939393939391,32423.9856336,-37.277,-42.828,-40.327,-39.286,1.392,-30.062,-42.682,-37.887,-33.037,-14.093,2012
Ukraine,UKR,UAH,15.0,8.0855,1.85517284026962,3.787878787878791,,-53.152,-57.298,-55.43,-54.653,-24.27,,,,,,2012
Uruguay,URY,UYU,99.0,21.87,4.52674897119342,25.00000000000003,,14.312,4.197,8.754000000000001,10.651,84.787,,,,,,2012
United States,USA,USD,3.96,1.0,3.96,1.0,50008.108,0.0,-8.849,-4.862,-3.2030000000000003,61.652,0.0,-18.045,-11.188,-4.254,22.832,2012
Venezuela,VEN,VEF,34.0,4.29465,7.9168267495605,8.585858585858587,,99.92,82.229,90.2,93.517,223.17300000000003,,,,,,2012
South Africa,ZAF,ZAR,19.95,8.4683,2.35584473861342,5.037878787878794,12668.6934496241,-40.509,-45.773,-43.401,-42.414,-3.832,-23.819000000000003,-37.566,-32.342,-27.06,-6.425,2012
UAE,ARE,AED,12.0,3.673,3.26708412741628,2.870813397129186,,-21.84,-29.882,-18.731,2.204,25.254,,,,,,2013
Argentina,ARG,ARS,21.0,5.4125,3.87990762124711,5.023923444976073,12581.5794552381,-7.179,-16.729,-3.487,21.374,48.748000000000005,25.371,-0.545,21.77,63.412,45.79,2013
Australia,AUS,AUD,5.035,1.089858863,4.61986425117506,1.204545454545454,54890.8849811321,10.523,-0.848,14.92,44.522,77.117,8.259,-14.119000000000002,5.15,41.108,25.891,2013
Brazil,BRA,BRL,12.0,2.27065,5.28483033492612,2.870813397129185,8700.55783666667,26.431,13.422999999999998,31.461,65.324,102.61,76.917,40.347,71.836,130.599,105.731,2013
Canada,CAN,CAD,5.53,1.05125,5.26040428061831,1.3229665071770331,39843.4508462929,25.847,12.899,30.854,64.56,101.674,36.621,8.38,32.698,78.07600000000001,58.873,2013
Switzerland,CHE,CHF,6.5,0.9674,6.7190407277238,1.5550239234449772,52029.7815230769,60.743,44.204,67.137,110.19,157.595,60.431,27.268,55.824,109.11,86.56,2013
Chile,CHL,CLP,2000.0,508.155,3.93580698802531,478.46889952153145,15572.82274867,-5.842,-15.53,-2.096,23.123,50.891,23.859,-1.744,20.302,61.441,44.032,2013
China,CHN,CNY,16.0,6.1341,2.60836960597317,3.827751196172254,10360.66086,-37.599,-44.019000000000005,-35.116,-18.403,0.0,-14.005999999999998,-31.782,-16.475,12.087,0.0,2013
Colombia,COL,COP,8600.0,1921.0,4.47683498178032,2057.416267942582,7198.70238015116,7.101,-3.918,11.362,40.048,71.633,51.986,20.569000000000003,47.621,98.103,76.74,2013
Costa Rica,CRI,CRC,2150.0,498.675,4.31142527698401,514.3540669856462,,3.144,-7.468,7.248,34.874,65.292,,,,,,2013
Czech Republic,CZE,CZK,70.45,20.1828,3.49059595298967,16.854066985645915,23093.4381198013,-16.493,-25.085,-13.171,9.196,33.823,3.086,-18.223,0.125,34.365,19.875,2013
Denmark,DNK,DKK,28.5,5.8006,4.91328483260352,6.818181818181815,49804.28816,17.543,5.449,22.219,53.701,88.366,19.068,-5.5440000000000005,15.649,55.197,38.461,2013
Egypt,EGY,EGP,16.75,7.00915,2.38973341988686,4.00717703349282,5351.3073719403,-42.829,-48.711,-40.555,-25.242,-8.382000000000001,-17.435000000000002,-34.502,-19.806,7.617999999999999,-3.987,2013
Euro area,EUZ,EUR,3.623870489,0.777756173,4.65939148386547,0.8669546624401911,34283.3194352665,11.469,0.0,15.903,45.759,78.632,26.057,0.0,22.437,64.307,46.588,2013
Britain,GBR,GBP,2.69,0.669142494,4.02007049936362,0.6435406698564591,41801.2322453532,-3.826,-13.721,0.0,25.759,54.122,2.957,-18.325,0.0,34.197,19.725,2013
Hong Kong,HKG,HKD,17.0,7.75665,2.19166779473097,4.066985645933009,69847.5610023529,-47.568,-52.962,-45.482,-31.438,-15.976,-53.189,-62.865,-54.534000000000006,-38.985,-45.565,2013
Hungary,HUN,HUF,860.0,228.462,3.76430215965894,205.7416267942585,14190.2047363488,-9.945,-19.21,-6.361999999999999,17.758,44.316,19.908,-4.878,16.464000000000002,56.291,39.437,2013
Indonesia,IDN,IDR,27939.0,9965.0,2.80371299548419,6683.971291866019,5252.14933219729,-32.926,-39.827,-30.257,-12.292,7.489,-3.039,-23.082,-5.824,26.381,12.752,2013
India,IND,INR,90.0,59.98,1.50050016672224,21.53110047846889,3623.76345222222,-64.103,-67.796,-62.675,-53.06,-42.474,-47.286,-58.182,-48.799,-31.290000000000003,-38.7,2013
Israel,ISR,ILS,17.5,3.64595,4.79984640491504,4.186602870813394,30624.2595622857,14.829,3.014,19.397,50.153000000000006,84.017,33.521,5.921,29.686,74.035,55.267,2013
Japan,JPN,JPY,320.0,100.105,3.19664352429949,76.55502392344509,51253.31061125,-23.525,-31.394,-20.483,0.0,22.553,-23.279,-39.138,-25.483,0.0,-10.784,2013
South Korea,KOR,KRW,3900.0,1135.7,3.43400545918817,933.0143540669868,30747.179800559,-17.846999999999998,-26.299,-14.578,7.425,31.653,-4.564,-24.292,-7.305000000000001,24.394,10.979,2013
Sri Lanka,LKA,LKR,370.0,130.8,2.82874617737003,88.51674641148324,,-32.327,-39.289,-29.634,-11.509,8.449,,,,,,2013
Mexico,MEX,MXN,37.0,12.94115,2.85909675724337,8.851674641148334,15816.8401659459,-31.601000000000003,-38.638,-28.879,-10.559,9.612,-10.216,-28.775,-12.795000000000002,17.027,4.407,2013
Malaysia,MYS,MYR,7.3,3.1805,2.29523659801918,1.746411483253589,19113.580230137,-45.09,-50.74,-42.906,-28.199,-12.005,-29.933,-44.417,-31.946,-8.673,-18.522,2013
Norway,NOR,NOK,46.0,6.1281,7.50640492159071,11.004784688995224,53803.9070943478,79.579,61.103,86.723,134.821,187.781,77.151,40.532,72.063,130.904,106.003,2013
New Zealand,NZL,NZD,5.5,1.279344975,4.29907500125211,1.315789473684212,37207.55408,2.849,-7.733,6.94,34.487,64.818,13.813,-9.713,10.545,48.348,32.35,2013
Pakistan,PAK,PKR,300.0,100.035,2.99895036737142,71.77033492822967,1715.15702306667,-28.255000000000003,-35.636,-25.401,-6.184,14.974000000000002,7.352,-14.839,4.269,39.926,24.836,2013
Peru,PER,PEN,10.0,2.783,3.59324469996407,2.3923444976076573,7311.288578,-14.037,-22.882,-10.617,12.407,37.758,21.86,-3.3300000000000005,18.360000000000003,58.836,41.707,2013
Philippines,PHL,PHP,115.21,43.44,2.65216390423573,27.562200956937826,4169.30455516014,-36.551,-43.079,-34.027,-17.033,1.6789999999999998,-7.318,-26.477,-9.98,20.804,7.776,2013
Poland,POL,PLN,9.2,3.3655,2.73362056158075,2.2009569377990466,19250.4288804348,-34.602,-41.331,-32.001000000000005,-14.485,4.802,-16.647000000000002,-33.877,-19.041,8.644,-3.072,2013
Russia,RUS,RUB,87.0,32.9389,2.64125395808603,20.813397129186587,22849.5020321839,-36.812,-43.313,-34.298,-17.374000000000002,1.261,-21.841,-37.997,-24.086,1.875,-9.112,2013
Saudi Arabia,SAU,SAR,10.0,3.7502,2.66652445202923,2.39234449760766,44436.42005,-36.208,-42.771,-33.67,-16.584,2.23,-32.962,-46.82,-34.888000000000005,-12.621,-22.044,2013
Singapore,SGP,SGD,4.7,1.2747,3.68714207264454,1.124401913875597,61736.3294595745,-11.791,-20.866,-8.282,15.344,41.358,-17.276,-34.376,-19.652,7.825,-3.803,2013
Sweden,SWE,SEK,41.61,6.7583,6.15687377003092,9.954545454545448,39349.3074885845,47.294,32.139,53.15299999999999,92.604,136.043,60.475,27.303,55.86600000000001,109.168,86.611,2013
Thailand,THA,THB,89.0,31.275,2.84572342126299,21.29186602870813,8555.61648539326,-31.92,-38.925,-29.212,-10.978,9.1,-4.607,-24.326,-7.346999999999999,24.338,10.929,2013
